% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3002 +2.942567132e-01 +2.942567132e-01 -5.233574329e+01 -5.233574329e+01 +1.2404e+00 -1.3918e+00
13687 +1.991406124e-01 +1.991406124e-01 -5.243085939e+01 -5.243085939e+01 +1.0572e+00 -1.3383e+00
133162 +1.154252904e-01 +1.154252904e-01 -5.251457471e+01 -5.251457471e+01 +1.2404e+00 -1.3884e+00
% function evaluation | noise-free fitness - Fopt (-6.888900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.219107437e+01 +3.219107437e+01 -6.566989256e+02 -6.566989256e+02 -2.0550e+00 -9.4581e-01
3 +2.225261582e+01 +2.225261582e+01 -6.666373842e+02 -6.666373842e+02 -4.3781e-01 -8.7241e-01
28 +1.287016406e+01 +1.287016406e+01 -6.760198359e+02 -6.760198359e+02 +3.3078e+00 -2.8879e+00
54 +2.405974979e+00 +2.405974979e+00 -6.864840250e+02 -6.864840250e+02 -7.9261e-01 +1.8346e+00
164038 +1.565049349e+00 +1.565049349e+00 -6.873249507e+02 -6.873249507e+02 -6.8698e-01 +1.1401e+00
% function evaluation | noise-free fitness - Fopt (-4.089000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.974681983e+01 +4.974681983e+01 +8.856819831e+00 +8.856819831e+00 +1.1149e+00 +3.0807e-01
2 +2.908298409e+01 +2.908298409e+01 -1.180701591e+01 -1.180701591e+01 +4.1762e+00 +1.2195e-01
4 +1.512751067e+01 +1.512751067e+01 -2.576248933e+01 -2.576248933e+01 +3.0856e+00 -2.5721e+00
35 +8.364732815e+00 +8.364732815e+00 -3.252526719e+01 -3.252526719e+01 +3.8759e+00 -2.1895e+00
73 +3.407252758e+00 +3.407252758e+00 -3.748274724e+01 -3.748274724e+01 +1.6394e+00 -2.8141e+00
112 +2.415169015e+00 +2.415169015e+00 -3.847483099e+01 -3.847483099e+01 +2.2812e+00 -2.4850e+00
% function evaluation | noise-free fitness - Fopt (-2.512400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.666853913e+01 +3.666853913e+01 -2.145714609e+02 -2.145714609e+02 +2.0049e+00 -5.9016e-01
2 +1.273859036e+01 +1.273859036e+01 -2.385014096e+02 -2.385014096e+02 -3.9842e-02 -2.6846e+00
11 +5.387562098e+00 +5.387562098e+00 -2.458524379e+02 -2.458524379e+02 -1.9258e+00 -1.1358e+00
161 +3.114068826e+00 +3.114068826e+00 -2.481259312e+02 -2.481259312e+02 -2.0942e+00 -2.9711e+00
876 +2.193754797e+00 +2.193754797e+00 -2.490462452e+02 -2.490462452e+02 -3.3393e+00 -3.2067e+00
% function evaluation | noise-free fitness - Fopt (-3.288000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.458244198e+01 +3.458244198e+01 +1.702441982e+00 +1.702441982e+00 +1.3686e+00 +3.2008e+00
3 +2.497343935e+01 +2.497343935e+01 -7.906560649e+00 -7.906560649e+00 +2.6034e+00 -3.7819e-01
13 +1.431275981e+01 +1.431275981e+01 -1.856724019e+01 -1.856724019e+01 -8.7731e-01 -3.6019e+00
70 +9.978291777e+00 +9.978291777e+00 -2.290170822e+01 -2.290170822e+01 -1.5106e+00 +1.3722e+00
130 +4.245472159e+00 +4.245472159e+00 -2.863452784e+01 -2.863452784e+01 -1.6841e+00 +8.0954e-01
207 +2.781600551e+00 +2.781600551e+00 -3.009839945e+01 -3.009839945e+01 -1.3597e+00 +4.4000e-01
493 +1.815429054e+00 +1.815429054e+00 -3.106457095e+01 -3.106457095e+01 -1.3087e+00 +7.2051e-01
711 +1.530238291e+00 +1.530238291e+00 -3.134976171e+01 -3.134976171e+01 -1.2585e+00 +1.3450e+00
2540 +3.848512866e-01 +3.848512866e-01 -3.249514871e+01 -3.249514871e+01 -1.2040e+00 +1.5354e+00
18339 +1.138762111e-01 +1.138762111e-01 -3.276612379e+01 -3.276612379e+01 -1.2709e+00 +1.1050e+00
18858 +6.800900902e-02 +6.800900902e-02 -3.281199099e+01 -3.281199099e+01 -1.2351e+00 +1.3171e+00
